"Food_Web","Species","Measure","Centrality"
"Weddell","Laetmonice_producta","DC",136
"Weddell","Harmothoe_spinosa","DC",212
"Weddell","Harmothoe_crosetensis","DC",170
"Weddell","Harmotoe_hartmanae","DC",170
"Weddell","Polyeunoa_laevis","DC",111
"Weddell","Barrukia_cristata","DC",99
"Weddell","Eulagisca_gigantea","DC",142
"Weddell","Eunoe_spica","DC",214
"Weddell","Eunoe_hartmanae","DC",152
"Weddell","Eunoe_spica_spicoides","DC",249
"Weddell","Vanadis_antarctica","DC",140
"Weddell","Pista_spinifera","DC",67
"Weddell","Phyllocomus_crocea","DC",67
"Weddell","Terebella_ehlersi","DC",67
"Weddell","Eucranta_mollis","DC",68
"Weddell","Cinachyra_antarctica","DC",46
"Weddell","Cinachyra_barbata","DC",45
"Weddell","Bathydorus_spinosus","DC",45
"Weddell","Iophon_radiatus","DC",45
"Weddell","Kirkpatrickia_variolosa","DC",48
"Weddell","Rossella_racovitzae","DC",50
"Weddell","Stylocordyla_borealis","DC",45
"Weddell","Homaxinella_balfourensis","DC",49
"Weddell","Scolymastra_joubini","DC",46
"Weddell","Latrunculia_apicalis","DC",45
"Weddell","Latrunculia_brevis","DC",45
"Weddell","Tetilla_leptoderma","DC",51
"Weddell","Haliclona_dancoi","DC",49
"Weddell","Mycale_acerata","DC",46
"Weddell","Rossella_antarctica","DC",45
"Weddell","Rossella_tarenja","DC",45
"Weddell","Haliclona_tenella","DC",49
"Weddell","Clathria_pauper","DC",45
"Weddell","Calyx_arcuarius","DC",46
"Weddell","Isodyctia_toxophila","DC",45
"Weddell","Isodyctia_cavicornuta","DC",45
"Weddell","Isodyctia_steifera","DC",46
"Weddell","Axociella_nidificata","DC",45
"Weddell","Rossella_nuda","DC",47
"Weddell","Tentorium_papillatum","DC",45
"Weddell","Tentorium_semisuberites","DC",45
"Weddell","Tedania_oxeata","DC",45
"Weddell","Tedania_tantulata","DC",45
"Weddell","Tedania_vanhoeffeni","DC",45
"Weddell","Phorbas_areolatus","DC",45
"Weddell","Phorbas_glaberrima","DC",45
"Weddell","Polymastia_invaginata","DC",46
"Weddell","Polymastia_isidis","DC",45
"Weddell","Anoxycalyx_joubini","DC",50
"Weddell","Abyssorchomene_plebs","DC",107
"Weddell","Abyssorchomene_nodimanus","DC",137
"Weddell","Mesothuria_lactea","DC",17
"Weddell","Achlyonice_violaecuspidata","DC",17
"Weddell","Bathyplotes_gourdoni","DC",17
"Weddell","Bathyplotes_bongraini","DC",17
"Weddell","Scotoplanes_globosa","DC",17
"Weddell","Molpadia_musculus","DC",17
"Weddell","Ypsilocucumis_turricata","DC",17
"Weddell","Psolidium_incertum","DC",17
"Weddell","Trachythyone_parva","DC",17
"Weddell","Laetmogone_wyvillethompsoni","DC",17
"Weddell","Pseudostichopus_mollis","DC",17
"Weddell","Pseudostichopus_villosus","DC",17
"Weddell","Elpidia_glacialis","DC",17
"Weddell","Chiridota_weddellensis","DC",17
"Weddell","Ekmocucumis_steineni","DC",17
"Weddell","Ekmocucumis_turqueti","DC",17
"Weddell","Abyssocucumis_liouvillei","DC",17
"Weddell","Psolus_dubiosus","DC",17
"Weddell","Psolus_charcoti","DC",17
"Weddell","Psolus_antarcticus","DC",17
"Weddell","Echinopsolus_acanthocola","DC",17
"Weddell","Ekmocucumis_turqueti_turqueti","DC",17
"Weddell","Taeniogyrus_contortus","DC",21
"Weddell","Pareledone_charcoti","DC",83
"Weddell","Pareledone_antarctica","DC",107
"Weddell","Artedidraco_orianae","DC",52
"Weddell","Artedidraco_loennbergi","DC",133
"Weddell","Artedidraco_skottsbergi","DC",135
"Weddell","Dolloidraco_longedorsalis","DC",168
"Weddell","Pogonophryne_marmorata","DC",70
"Weddell","Pogonophryne_phyllopogon","DC",103
"Weddell","Pogonophryne_permitini","DC",104
"Weddell","Pogonophryne_scotti","DC",104
"Weddell","Pogonophryne_barsukovi","DC",104
"Weddell","Cygnodraco_mawsoni","DC",84
"Weddell","Gerlachea_australis","DC",72
"Weddell","Gymnodraco_acuticeps","DC",61
"Weddell","Prionodraco_evansii","DC",61
"Weddell","Racovitzia_glacialis","DC",53
"Weddell","Chaenodraco_wilsoni","DC",32
"Weddell","Chionodraco_hamatus","DC",42
"Weddell","Chionodraco_myersi","DC",37
"Weddell","Cryodraco_antarcticus","DC",30
"Weddell","Dacodraco_hunteri","DC",65
"Weddell","Pagetopsis_maculatus","DC",37
"Weddell","Aethotaxis_mitopteryx","DC",109
"Weddell","Dissostichus_mawsoni","DC",87
"Weddell","Trematomus_eulepidotus","DC",71
"Weddell","Trematomus_lepidorhinus","DC",95
"Weddell","Trematomus_loennbergii","DC",133
"Weddell","Trematomus_nicolai","DC",113
"Weddell","Trematomus_pennellii","DC",192
"Weddell","Trematomus_scotti","DC",146
"Weddell","Pleuragramma_antarcticum","DC",69
"Weddell","Notothenia_marmorata","DC",44
"Weddell","Notothenia_coriiceps","DC",130
"Weddell","Trematomus_bernacchii","DC",118
"Weddell","Trematomus_hansoni","DC",109
"Weddell","Macrourus_holotrachys","DC",85
"Weddell","Macrourus_whitsoni","DC",92
"Weddell","Electrona_antarctica","DC",65
"Weddell","Harpagifer_antarcticus","DC",78
"Weddell","Bathylagus_antarcticus","DC",61
"Weddell","Notolepis_coatsi","DC",58
"Weddell","Gymnoscopelus_braueri","DC",62
"Weddell","Gymnoscopelus_opisthopterus","DC",54
"Weddell","Gymnoscopelus_nicholsi","DC",59
"Weddell","Protomyctophum_bolini","DC",61
"Weddell","Pagetopsis_macropterus","DC",76
"Weddell","Muraenolepis_marmoratus","DC",36
"Weddell","Muraenolepis_microps","DC",88
"Weddell","Eusirus_antarcticus","DC",53
"Weddell","Eusirus_perdentatus","DC",114
"Weddell","Alexandrella_mixta","DC",59
"Weddell","Tryphosella_murrayi","DC",96
"Weddell","Waldeckia_obesa","DC",197
"Weddell","Parschisturella_ceruviata","DC",45
"Weddell","Paramoera_walkeri","DC",60
"Weddell","Epimeriella_walkeri","DC",217
"Weddell","Cyllopus_lucasii","DC",165
"Weddell","Hyperiella_dilatata","DC",129
"Weddell","Vibilia_antarctica","DC",91
"Weddell","Vibilia_stebbingi","DC",90
"Weddell","Hyperia_macrocephala","DC",58
"Weddell","Epimeria_similis","DC",159
"Weddell","Epimeria_robusta","DC",90
"Weddell","Epimeria_macrodonta","DC",198
"Weddell","Epimeria_rubrieques","DC",85
"Weddell","Epimeria_georgiana","DC",139
"Weddell","Melphidippa_antarctica","DC",121
"Weddell","Oediceroides_emarginatus","DC",153
"Weddell","Oediceroides_calmani","DC",153
"Weddell","Maxilliphimedia_longipes","DC",60
"Weddell","Gnathiphimedia_mandibularis","DC",102
"Weddell","Echiniphimedia_hodgsoni","DC",83
"Weddell","Iphimediella__cyclogena","DC",86
"Weddell","Paraceradocus_gibber","DC",151
"Weddell","Liljeborgia_georgiana","DC",146
"Weddell","Momoculodes_scabriculosus","DC",49
"Weddell","Uristes_gigas","DC",184
"Weddell","Eurythenes_gryllus","DC",210
"Weddell","Bathypanoploea_schellenbergi","DC",195
"Weddell","Pseudorchomene_coatsi","DC",49
"Weddell","Heterophoxus_videns","DC",157
"Weddell","Haplocheira_plumosa","DC",115
"Weddell","Oradarea_edentata","DC",115
"Weddell","Djerboa_furcipes","DC",116
"Weddell","Rhachotropis_antarctica","DC",185
"Weddell","Themisto_gaudichaudii","DC",74
"Weddell","Primno_macropa","DC",74
"Weddell","Ophioperla_koehleri","DC",21
"Weddell","Ophionotus_victoriae","DC",217
"Weddell","Ophioceres_incipiens","DC",154
"Weddell","Ophiurolepis_brevirima","DC",223
"Weddell","Ophiurolepis_gelida","DC",206
"Weddell","Ophiosparte_gigas","DC",301
"Weddell","Ophioperla_ludwigi","DC",97
"Weddell","Ophiacantha_antarctica","DC",90
"Weddell","Astrotoma_agassizii","DC",223
"Weddell","Astrochlamys_bruneus","DC",37
"Weddell","Gorgonocephalus_chiliensis","DC",25
"Weddell","Eucopia_australis","DC",105
"Weddell","Euchaetomera_antarcticus","DC",105
"Weddell","Antarctomysis_maxima","DC",105
"Weddell","Ceratoserolis_meridionalis","DC",90
"Weddell","Frontoserolis_bouvieri","DC",90
"Weddell","Natatolana_obtusata","DC",31
"Weddell","Natatolana_oculata","DC",30
"Weddell","Natatolana_meridionalis","DC",31
"Weddell","Munna_globicauda","DC",30
"Weddell","Serolella_bouveri","DC",90
"Weddell","Serolis_polita","DC",90
"Weddell","Gnathia_calva","DC",48
"Weddell","Austrosignum_grande","DC",89
"Weddell","Aega_antarctica","DC",30
"Weddell","Arcturidae","DC",30
"Weddell","Silicularia_rosea","DC",118
"Weddell","Tubularia_ralphii","DC",53
"Weddell","Oswaldella_antarctica","DC",93
"Weddell","Monocaulus_parvula","DC",115
"Weddell","Primnoisis_antarctica","DC",40
"Weddell","Gersemia_antarctica","DC",87
"Weddell","Clavularia_frankiliana","DC",102
"Weddell","Primnoella","DC",24
"Weddell","Ainigmaptilon_antarcticus","DC",24
"Weddell","Armadillogorgia_cyathella","DC",24
"Weddell","Alcyonium_antarcticum","DC",24
"Weddell","Anthomastus_bathyproctus","DC",84
"Weddell","Conchoecia_hettacra","DC",77
"Weddell","Alacia_hettacra","DC",124
"Weddell","Alacia_belgicae","DC",124
"Weddell","Metaconchoecia_isocheira","DC",124
"Weddell","Boroecia_antipoda","DC",124
"Weddell","Conchoecia_antipoda","DC",135
"Weddell","Eukrohnia_hamata","DC",38
"Weddell","Solmundella_bitentaculata","DC",8
"Weddell","Dipulmaris_antarctica","DC",14
"Weddell","Desmonema_glaciale","DC",19
"Weddell","Periphylla_periphylla","DC",19
"Weddell","Salpa_thompsoni","DC",110
"Weddell","Pentanymphon_antarcticum","DC",140
"Weddell","Ammothea_carolinensis","DC",135
"Weddell","Colossendeis_scotti","DC",135
"Weddell","Nymphon_gracillimum","DC",135
"Weddell","Flustra_angusta","DC",33
"Weddell","Camptoplites_tricornis","DC",33
"Weddell","Nematoflustra_flagellata","DC",33
"Weddell","Austroflustra_vulgaris","DC",33
"Weddell","Melicerita_obliqua","DC",33
"Weddell","Systenopora_contracta","DC",33
"Weddell","Flustra_antarctica","DC",33
"Weddell","Fasciculiporoides_ramosa","DC",33
"Weddell","Reteporella_hippocrepis","DC",33
"Weddell","Lageneschara_lyrulata","DC",33
"Weddell","Isoschizoporella_tricuspis","DC",33
"Weddell","Caulastraea_curvata","DC",33
"Weddell","Chondriovelum_adeliense","DC",33
"Weddell","Bostrychopora_dentata","DC",33
"Weddell","Liothyrella_uva","DC",2
"Weddell","Magellania_joubini","DC",2
"Weddell","Magellania_fragilis","DC",2
"Weddell","Crania_lecointei","DC",2
"Weddell","Compsothyris_racovitzae","DC",2
"Weddell","Liothyrella_uva_antarctica","DC",2
"Weddell","Glyptonotus_antarcticus","DC",121
"Weddell","Nototanais_antarcticus","DC",71
"Weddell","Peraeospinosus_pushkini","DC",104
"Weddell","Nototanais_dimorphus","DC",70
"Weddell","Notocrangon_antarcticus","DC",178
"Weddell","Notaeolidia_gigas","DC",28
"Weddell","Austrodoris_kerguelenensis","DC",36
"Weddell","Trophon_longstaffi","DC",34
"Weddell","Tritonia_antarctica","DC",28
"Weddell","Aegires_albus","DC",60
"Weddell","Bathydoris_clavigera","DC",46
"Weddell","Tritoniella_belli","DC",87
"Weddell","Harpovoluta_charcoti","DC",80
"Weddell","Puncturella_conica","DC",81
"Weddell","Neobuccinum_eatoni","DC",34
"Weddell","Marseniopsis_mollis","DC",28
"Weddell","Marseniopsis_conica","DC",28
"Weddell","Parmaphorella_mawsoni","DC",87
"Weddell","Amauropsis_rossiana","DC",30
"Weddell","Newnesia_antarctica","DC",29
"Weddell","Falsimargarita_gemma","DC",29
"Weddell","Marginella_ealesa","DC",29
"Weddell","Pontiothauma_ergata","DC",41
"Weddell","Probuccinum_tenuistriatum","DC",41
"Weddell","Nacella_concinna","DC",21
"Weddell","Yolida_eightsi","DC",38
"Weddell","Chorismus_antarcticus","DC",213
"Weddell","Nematocarcinus_lanceopes","DC",90
"Weddell","Acodontaster_conspicuus","DC",13
"Weddell","Acodontaster_capitatus","DC",13
"Weddell","Acodontaster_hodgsoni","DC",13
"Weddell","Bathybiaster_loripes","DC",101
"Weddell","Cuenotaster_involutus","DC",8
"Weddell","Diplasterias_brucei","DC",29
"Weddell","Luidiaster_gerlachei","DC",18
"Weddell","Labidiaster_annulatus","DC",144
"Weddell","Lophaster_gaini","DC",12
"Weddell","Notasterias_armata","DC",12
"Weddell","Solaster_dawsoni","DC",29
"Weddell","Odontaster_meridionalis","DC",41
"Weddell","Odontaster_validus","DC",234
"Weddell","Kampylaster_incurvatus","DC",7
"Weddell","Cycethra_verrucosa_mawsoni","DC",7
"Weddell","Notasterias_stylophora","DC",12
"Weddell","Notioceramus_anomalus","DC",7
"Weddell","Perknaster_sladeni","DC",7
"Weddell","Pteraster_affinis_aculeatus","DC",12
"Weddell","Perknaster_densus","DC",7
"Weddell","Perknaster_fuscus_antarcticus","DC",10
"Weddell","Macroptychaster_accrescens","DC",46
"Weddell","Lysasterias_perrieri","DC",30
"Weddell","Psilaster_charcoti","DC",59
"Weddell","Porania_antarctica","DC",72
"Weddell","Porania_antarctica_glabra","DC",72
"Weddell","Sterechinus_neumayeri","DC",141
"Weddell","Sterechinus_antarcticus","DC",121
"Weddell","491","DC",64
"Weddell","Eudorella_splendida","DC",69
"Weddell","Vaunthompsonia_indermis","DC",69
"Weddell","Camylaspis_maculata","DC",66
"Weddell","Diastylis_mawsoni","DC",8
"Weddell","Ekleptostylis_debroyeri","DC",8
"Weddell","Beroe_cucumis","DC",18
"Weddell","Lyrocteis_flavopallidus","DC",29
"Weddell","Callianira_antarctica","DC",28
"Weddell","Pachycara_brachycephalum","DC",67
"Weddell","Cyclocardia_astartoides","DC",19
"Weddell","Laternula_elliptica","DC",31
"Weddell","Limopsis_lillei","DC",30
"Weddell","Limopsis_marionensis","DC",30
"Weddell","Lissarca_notorcadensis","DC",33
"Weddell","Propeleda_longicaudata","DC",26
"Weddell","Promachocrinus_kerguelensis","DC",9
"Weddell","Anthometra_adriani","DC",8
"Weddell","492","DC",99
"Weddell","Molgula_pedunculata","DC",7
"Weddell","Ascidia_challengeri","DC",7
"Weddell","Corella_eumyota","DC",7
"Weddell","Aplidium_vastum","DC",7
"Weddell","Synoicum_adareanum","DC",7
"Weddell","Cnemidocarpa_verrucosa","DC",9
"Weddell","Sycozoa_sigillinoides","DC",7
"Weddell","Pyura_bouvetensis","DC",7
"Weddell","Pyura_discoveryi","DC",7
"Weddell","Pyura_setosa","DC",7
"Weddell","Pyura_tunicata","DC",7
"Weddell","Ctenocidaris_gigantea","DC",70
"Weddell","Ctenocidaris_spinosa","DC",75
"Weddell","Notocidaris_mortenseni","DC",54
"Weddell","Abatus_curvidens","DC",2
"Weddell","Abatus_cavernosus","DC",2
"Weddell","Abatus_nimrodi","DC",2
"Weddell","Abatus_shackeltoni","DC",2
"Weddell","Austrocidaris_canaliculata","DC",25
"Weddell","Aporocidaris_milleri","DC",60
"Weddell","Ctenocidaris_perrieri","DC",68
"Weddell","Ctenocidaris_gilberti","DC",53
"Weddell","Urticinopsis_antarctica","DC",27
"Weddell","Isotealia_antarctica","DC",74
"Weddell","Edwardsia_meridionalis","DC",75
"Weddell","Isosicyonis_alba","DC",75
"Weddell","Nuttallochiton_mirandus","DC",54
"Weddell","Callochiton_gaussi","DC",15
"Weddell","Cephalodiscus","DC",4
"Weddell","Cadulus_dalli_antarcticum","DC",7
"Weddell","Fissidentalium_majorinum","DC",7
"Weddell","Champsocephalus_gunnari","DC",46
"Weddell","Psychroteuthis_glacialis","DC",23
"Weddell","Moroteuthis_ingens","DC",46
"Weddell","Alluroteuthis_antarcticus","DC",19
"Weddell","Galiteuthis_glacialis","DC",30
"Weddell","Kondakovia_longimana","DC",25
"Weddell","Gonatus_antarcticus","DC",36
"Weddell","Mesonychoteuthis_hamiltoni","DC",29
"Weddell","Martialia_hyadesi","DC",33
"Weddell","Baseodiscus_antarcticus","DC",91
"Weddell","Lineus_longifissus","DC",91
"Weddell","Parborlasia_corrugatus","DC",91
"Weddell","Phascolion_strombi","DC",2
"Weddell","Golfingia_nordenskojoeldi","DC",2
"Weddell","Golfingia_mawsoni","DC",2
"Weddell","Golfingia_ohlini","DC",2
"Weddell","Golfingia_anderssoni","DC",2
"Weddell","Golfingia_margaritacea_margaritacea","DC",2
"Weddell","Alomasoma_belyaevi","DC",2
"Weddell","Echiurus_antarcticus","DC",2
"Weddell","Hamingia","DC",2
"Weddell","Maxmuelleria_faex","DC",2
"Weddell","Pseudosagitta_gazellae","DC",11
"Weddell","Sagitta_marri","DC",17
"Weddell","Pseudosagitta_maxima","DC",15
"Weddell","Salpa_gerlachei","DC",76
"Weddell","Ihlea_racovitzai","DC",76
"Weddell","Fulmarus_glacialoides","DC",17
"Weddell","Thalassoica_antarctica","DC",19
"Weddell","Halobaena_caerulea","DC",22
"Weddell","Daption_capense","DC",15
"Weddell","Pagodroma_nivea","DC",11
"Weddell","Aphrodroma_brevirostris","DC",11
"Weddell","Macronectes_halli","DC",11
"Weddell","Macronectes_giganteus","DC",16
"Weddell","Procellaria_aequinoctialis","DC",8
"Weddell","Oceanites_oceanicus","DC",8
"Weddell","Sterna_vittata","DC",2
"Weddell","Sterna_paradisaea","DC",7
"Weddell","Pachyptila_desolata","DC",33
"Weddell","Aptenodytes_forsteri","DC",53
"Weddell","Pygoscelis_adeliae","DC",7
"Weddell","Lobodon_carcinophagus","DC",28
"Weddell","Hydrurga_leptonyx","DC",67
"Weddell","Arctocephalus_gazella","DC",61
"Weddell","Mirounga_leonina","DC",56
"Weddell","Ommatophoca_rossii","DC",56
"Weddell","Leptonychotes_weddellii","DC",59
"Weddell","Balaenoptera_musculus","DC",37
"Weddell","Balaenoptera_physalus","DC",37
"Weddell","Balaenoptera_acutorostrata","DC",29
"Weddell","Physeter_macrocephalus","DC",20
"Weddell","Megaptera_novaeangliae","DC",4
"Weddell","Orcinus_orca","DC",26
"Weddell","Lagenorhynchus_cruciger","DC",20
"Weddell","Tursiops_truncatus","DC",20
"Caribbean_Families","F1","BC",0
"Caribbean_Families","F10","BC",1.6059670274712
"Caribbean_Families","F100","BC",0
"Caribbean_Families","F121","BC",2.05528355773154
"Caribbean_Families","F140","BC",0.625
"Caribbean_Families","F178","BC",233.756014694975
"Caribbean_Families","F19","BC",0
"Caribbean_Families","F47","BC",0
"Caribbean_Families","F6","BC",0
"Caribbean_Families","F60","BC",0
"Caribbean_Families","F67","BC",0
"Caribbean_Families","F73","BC",75.7647889142099
"Caribbean_Families","F86","BC",0
"Caribbean_Families","F105","BC",97.2346546163026
"Caribbean_Families","F113","BC",0
"Caribbean_Families","F115","BC",0
"Caribbean_Families","F156","BC",0.384615384615385
"Caribbean_Families","F173","BC",7
"Caribbean_Families","F206","BC",0
"Caribbean_Families","F56","BC",0
"Caribbean_Families","F63","BC",0
"Caribbean_Families","F123","BC",0
"Caribbean_Families","F49","BC",0
"Caribbean_Families","F8","BC",0
"Caribbean_Families","F128","BC",0
"Caribbean_Families","F11","BC",0
"Caribbean_Families","F203","BC",3.87589024229891
"Caribbean_Families","F53","BC",0
"Caribbean_Families","F114","BC",0
"Caribbean_Families","F126","BC",0.0204081632653061
"Caribbean_Families","F120","BC",0
"Caribbean_Families","F131","BC",0
"Caribbean_Families","F139","BC",0
"Caribbean_Families","F14","BC",1.31220435193945
"Caribbean_Families","F154","BC",0
"Caribbean_Families","F166","BC",0
"Caribbean_Families","F22","BC",0.105263157894737
"Caribbean_Families","F24","BC",97.6949359794162
"Caribbean_Families","F4","BC",0
"Caribbean_Families","F42","BC",0
"Caribbean_Families","F46","BC",0
"Caribbean_Families","F59","BC",0
"Caribbean_Families","F64","BC",0
"Caribbean_Families","F70","BC",0
"Caribbean_Families","F72","BC",0.543451652386781
"Caribbean_Families","F84","BC",0
"Caribbean_Families","F127","BC",0
"Caribbean_Families","F170","BC",0
"Caribbean_Families","F55","BC",13.0913413909253
"Caribbean_Families","F134","BC",0
"Caribbean_Families","F199","BC",0.0404040404040404
"Caribbean_Families","F201","BC",0
"Caribbean_Families","F208","BC",0
"Caribbean_Families","F33","BC",9.88977682616387
"Caribbean_Families","F194","BC",0
"Caribbean_Families","F54","BC",0
"Caribbean_Families","F62","BC",0
"Caribbean_Families","F92","BC",0
"Caribbean_Families","F66","BC",0
"Caribbean_Species","F1","BC",0
"Caribbean_Species","F10","BC",146.771937784438
"Caribbean_Species","F104","BC",0
"Caribbean_Species","F122","BC",12.6690476190476
"Caribbean_Species","F147","BC",0
"Caribbean_Species","F150","BC",0
"Caribbean_Species","F151","BC",0
"Caribbean_Species","F152","BC",0
"Caribbean_Species","F153","BC",0
"Caribbean_Species","F18","BC",0
"Caribbean_Species","F19","BC",0
"Caribbean_Species","F2","BC",0
"Caribbean_Species","F20","BC",0
"Caribbean_Species","F21","BC",0
"Caribbean_Species","F3","BC",0
"Caribbean_Species","F47","BC",0
"Caribbean_Species","F48","BC",0
"Caribbean_Species","F6","BC",0
"Caribbean_Species","F60","BC",0
"Caribbean_Species","F61","BC",0
"Caribbean_Species","F67","BC",0
"Caribbean_Species","F68","BC",0
"Caribbean_Species","F69","BC",0
"Caribbean_Species","F7","BC",0
"Caribbean_Species","F76","BC",0
"Caribbean_Species","F79","BC",0
