Food_Web,Species,Rank,Mode,Uniqueness,"Contribution to FD",Strain,"Equal Splits","Fair Proportion","Pendant Branch Length"
Serengeti_Baskerville,rhoicissus_revoilii,3,all,0.43631803557017,0,0.00086444299359,115.543749625,89.2326549846446,68
Serengeti_Baskerville,achyranthes_aspera,3,all,0.43784781305363,0,0.00106342596525,106.793749625,96.6961609975956,56.5
Serengeti_Baskerville,boscia_augustifolia,3,all,0.45800470969656,0,5.93463268624595E-05,34.0378249257813,49.2150901377408,14.333333
Serengeti_Baskerville,solanum_nigrum,3,all,0.43784781305363,0,0.00106342596525,44.7996093515625,44.0821553953547,12
Serengeti_Baskerville,vachellia_xanthophloea,3,all,0.46643184963396,0,1.44581046864343E-05,23.2885818969727,30.773437072988,8
Serengeti_Baskerville,crotalaria_spinosa,3,all,0.46643184963396,0,1.44581046864343E-05,52.4876615878906,53.073436122988,37.333332
Serengeti_Baskerville,digitaria_milanjiana,3,all,0.46397297260293,0,7.05187634908821E-05,43.4402343515625,28.2080535724898,11
Serengeti_Baskerville,echinochloa_haploclada,3,all,0.46734780203891,0,0.00018119954483,62.3777343515625,58.637540751977,48.875
Serengeti_Baskerville,euphorbia_candelabrum,3,all,0.46643184963396,0,1.44581046864341E-05,65.8086606757813,63.5173783002607,41.666668
Serengeti_Baskerville,kigelia_africana,3,all,0.46643184963396,0,1.44581046864341E-05,78.817968703125,65.9373129710741,43
Serengeti_Baskerville,panicum_deustum,3,all,0.46397297260293,0,7.0518763490883E-05,23.7347167939453,27.075040751977,11
Serengeti_Baskerville,sorghum_versicolor,3,all,0.46643184963396,0,1.44581046864341E-05,62.1277331015625,59.0503205034308,48.474998
Serengeti_Baskerville,chloris_pycnothrix,3,all,0.43427142387409,0,0.00056259849982,17.4850424814453,24.3940263882793,9
Serengeti_Baskerville,eragrostis_exasperata,3,all,0.48195078560667,0,7.10836470639142E-05,29.9818359257813,28.445365602565,11
Serengeti_Baskerville,cyperus_spp.,3,all,0.43849392960288,0,0.00031719114582,91.1781248125,88.715742407133,53
Serengeti_Baskerville,diheteropogon_amplectens,3,all,0.43849392960288,0,0.00031719114582,25.8847167626953,32.7819890367641,15.9125
Serengeti_Baskerville,eragrostis_aspera,3,all,0.43849392960288,0,0.00031719114582,29.9818359257813,28.445365602565,11
